,row_id,order_id,order_date,ship_date,ship_mode,custumer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,order_year,order_month,shipping_delay,sales_log
5970,5971,CA-2015-141726,2015-07-20,2015-07-22,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105.0,West,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,19.92,2015,7,2 days,3.040705639196722
5971,5972,CA-2015-141726,2015-07-20,2015-07-22,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105.0,West,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,43.02,2015,7,2 days,3.7846440760983158
5972,5973,CA-2018-115105,2018-02-06,2018-02-11,Standard Class,BD-11770,Bryan Davis,Consumer,United States,New York City,New York,10024.0,East,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",240.784,2018,2,5 days,5.488044765602584
5973,5974,CA-2016-143980,2016-12-25,2016-12-29,Standard Class,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,10011.0,East,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,414.96,2016,12,4 days,6.030589101792032
5974,5975,CA-2017-135636,2017-10-08,2017-10-13,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-ST-10000676,Office Supplies,Storage,Fellowes Econo/Stor Drawers,387.72,2017,10,5 days,5.962859290097647
5975,5976,CA-2018-102155,2018-07-13,2018-07-17,Standard Class,RR-19525,Rick Reed,Corporate,United States,Overland Park,Kansas,66212.0,Central,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,360.38,2018,7,4 days,5.889930036283685
5976,5977,CA-2018-102155,2018-07-13,2018-07-17,Standard Class,RR-19525,Rick Reed,Corporate,United States,Overland Park,Kansas,66212.0,Central,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,13.56,2018,7,4 days,2.67827804276854
5977,5978,CA-2018-116953,2018-04-24,2018-04-25,First Class,SV-20935,Susan Vittorini,Consumer,United States,Mesa,Arizona,85204.0,West,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,552.0,2018,4,1 days,6.315358001522335
5978,5979,CA-2015-117765,2015-09-07,2015-09-13,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,74133.0,Central,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,429.9,2015,9,6 days,6.065876044621792
5979,5980,CA-2015-117765,2015-09-07,2015-09-13,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,74133.0,Central,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,32.06,2015,9,6 days,3.498324092392878
5980,5981,CA-2015-117765,2015-09-07,2015-09-13,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,74133.0,Central,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",161.96,2015,9,6 days,5.093504771918551
5981,5982,CA-2015-117765,2015-09-07,2015-09-13,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,74133.0,Central,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,19.86,2015,9,6 days,3.0378334495726262
5982,5983,CA-2017-114895,2017-11-21,2017-11-28,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,New York City,New York,10035.0,East,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,12.96,2017,11,7 days,2.6361960973342264
5983,5984,CA-2018-112984,2018-09-16,2018-09-18,Second Class,EH-14185,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,20.544,2018,9,2 days,3.0700973555092976
5984,5985,CA-2017-163776,2017-07-19,2017-07-25,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401.0,South,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",185.58,2017,7,6 days,5.228860101532815
5985,5986,CA-2017-163776,2017-07-19,2017-07-25,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401.0,South,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",77.56,2017,7,6 days,4.36386266404621
5986,5987,CA-2017-163776,2017-07-19,2017-07-25,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401.0,South,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,87.92,2017,7,6 days,4.487737089095996
5987,5988,CA-2017-163776,2017-07-19,2017-07-25,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401.0,South,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,245.94,2017,7,6 days,5.509145392139597
5988,5989,CA-2017-163776,2017-07-19,2017-07-25,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401.0,South,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,8.6,2017,7,6 days,2.2617630984737906
5989,5990,CA-2017-163776,2017-07-19,2017-07-25,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401.0,South,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,504.9,2017,7,6 days,6.22633902129789
5990,5991,US-2018-163300,2018-09-15,2018-09-21,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049.0,West,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,2357.488,2018,9,6 days,7.765776014731724
5991,5992,US-2018-163300,2018-09-15,2018-09-21,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049.0,West,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,369.544,2018,9,6 days,5.914972196119464
5992,5993,US-2018-163300,2018-09-15,2018-09-21,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049.0,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,184.752,2018,9,6 days,5.224412450700065
5993,5994,CA-2017-162187,2017-12-11,2017-12-11,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,64.96,2017,12,0 days,4.189048497691398
5994,5995,CA-2017-162187,2017-12-11,2017-12-11,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",13.52,2017,12,0 days,2.67552700939665
5995,5996,CA-2017-162187,2017-12-11,2017-12-11,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229.0,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",458.43,2017,12,0 days,6.129986590691446
5996,5997,CA-2017-162187,2017-12-11,2017-12-11,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",387.136,2017,12,0 days,5.961355793670997
5997,5998,CA-2017-162187,2017-12-11,2017-12-11,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229.0,East,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",328.59,2017,12,0 days,5.79784945776923
5998,5999,US-2015-112991,2015-12-10,2015-12-14,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605.0,West,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,338.352,2015,12,4 days,5.827037916752556
5999,6000,US-2015-112991,2015-12-10,2015-12-14,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605.0,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,25.92,2015,12,4 days,3.2928695047765273
6000,6001,US-2015-112991,2015-12-10,2015-12-14,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605.0,West,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,2015,12,4 days,4.525693984486295
6001,6002,CA-2015-124079,2015-12-13,2015-12-17,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Phoenix,Arizona,85023.0,West,FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",87.96,2015,12,4 days,4.488186830502272
6002,6003,CA-2015-124079,2015-12-13,2015-12-17,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5.214,2015,12,4 days,1.8268048109708557
6003,6004,US-2018-146878,2018-09-21,2018-09-27,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Miami,Florida,33142.0,South,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",12.294,2018,9,6 days,2.58731280561939
6004,6005,CA-2018-107244,2018-09-07,2018-09-11,Standard Class,AG-10390,Allen Goldenen,Consumer,United States,Los Angeles,California,90004.0,West,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76,2018,9,4 days,3.033028058297688
6005,6006,CA-2016-100657,2016-11-02,2016-11-07,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Troy,New York,12180.0,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",109.764,2016,11,5 days,4.707401811771283
6006,6007,CA-2018-129581,2018-12-11,2018-12-18,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,New Bedford,Massachusetts,2740.0,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,128.85,2018,12,7 days,4.866379938108757
6007,6008,CA-2018-129028,2018-04-01,2018-04-03,First Class,GB-14530,George Bell,Corporate,United States,Florence,South Carolina,29501.0,South,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95,2018,4,2 days,4.859424732327354
6008,6009,CA-2016-135580,2016-12-30,2017-01-03,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049.0,West,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,68.52,2017,1,4 days,4.241614480957137
6009,6010,CA-2016-135580,2016-12-30,2017-01-03,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049.0,West,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,74.94,2017,1,4 days,4.3299435548036564
6010,6011,CA-2016-135580,2016-12-30,2017-01-03,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049.0,West,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2548.56,2017,1,4 days,7.843676074244569
6011,6012,CA-2016-135580,2016-12-30,2017-01-03,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049.0,West,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,271.44,2017,1,4 days,5.607418406373117
6012,6013,CA-2016-135580,2016-12-30,2017-01-03,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049.0,West,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,287.88,2017,1,4 days,5.666011376969203
6013,6014,CA-2017-159016,2017-03-10,2017-03-11,First Class,KF-16285,Karen Ferguson,Home Office,United States,Los Angeles,California,90008.0,West,OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,14.9,2017,3,1 days,2.766319109226186
6014,6015,CA-2017-159016,2017-03-10,2017-03-11,First Class,KF-16285,Karen Ferguson,Home Office,United States,Los Angeles,California,90008.0,West,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,4158.912,2017,3,1 days,8.33324919918541
6015,6016,CA-2015-102652,2015-04-06,2015-04-12,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049.0,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2015,4,6 days,4.5321692931036015
6016,6017,CA-2015-102652,2015-04-06,2015-04-12,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049.0,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11,2015,4,6 days,3.5295905964305545
6017,6018,CA-2015-102652,2015-04-06,2015-04-12,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049.0,West,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,19.44,2015,4,6 days,3.017493765335504
6018,6019,CA-2015-102652,2015-04-06,2015-04-12,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049.0,West,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,55.48,2015,4,6 days,4.033886593184986
6019,6020,CA-2015-152422,2015-10-05,2015-10-10,Second Class,BD-11635,Brian Derr,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,91.92,2015,10,5 days,4.531738907902208
6020,6021,US-2017-156692,2017-08-13,2017-08-13,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Kenner,Louisiana,70065.0,South,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,17.34,2017,8,0 days,2.9090844668283187
6021,6022,US-2017-156692,2017-08-13,2017-08-13,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Kenner,Louisiana,70065.0,South,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,2017,8,0 days,4.290185431008302
6022,6023,CA-2015-130869,2015-11-17,2015-11-21,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Cedar Hill,Texas,75104.0,Central,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",7.08,2015,11,4 days,2.089391872533004
6023,6024,US-2018-128832,2018-04-24,2018-04-27,First Class,LS-16945,Linda Southworth,Corporate,United States,Providence,Rhode Island,2908.0,East,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,69.98,2018,4,3 days,4.2623981472183505
6024,6025,CA-2018-139717,2018-08-24,2018-08-26,Second Class,DM-13015,Darrin Martin,Consumer,United States,Lancaster,Ohio,43130.0,East,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,646.272,2018,8,2 days,6.472766608011514
6025,6026,CA-2018-139717,2018-08-24,2018-08-26,Second Class,DM-13015,Darrin Martin,Consumer,United States,Lancaster,Ohio,43130.0,East,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,10.368,2018,8,2 days,2.4308023907947995
6026,6027,CA-2018-136007,2018-02-23,2018-03-02,Standard Class,AC-10615,Ann Chong,Corporate,United States,Seattle,Washington,98115.0,West,OFF-FA-10002701,Office Supplies,Fasteners,Alliance Rubber Bands,8.4,2018,3,7 days,2.2407096892759584
6027,6028,CA-2018-136007,2018-02-23,2018-03-02,Standard Class,AC-10615,Ann Chong,Corporate,United States,Seattle,Washington,98115.0,West,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,71.96,2018,3,7 days,4.289911345766076
6028,6029,CA-2017-157364,2017-11-19,2017-11-21,First Class,LT-17110,Liz Thompson,Consumer,United States,Jacksonville,North Carolina,28540.0,South,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,18.48,2017,11,2 days,2.969388298214389
6029,6030,US-2017-112970,2017-11-14,2017-11-15,First Class,TB-21250,Tim Brockman,Consumer,United States,Los Angeles,California,90049.0,West,OFF-AR-10003829,Office Supplies,Art,Newell 35,9.84,2017,11,1 days,2.3832429960115
6030,6031,US-2018-152492,2018-07-06,2018-07-06,Same Day,AH-10585,Angele Hood,Consumer,United States,Miami,Florida,33142.0,South,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,239.24,2018,7,0 days,5.481638423675075
6031,6032,CA-2017-101168,2017-12-25,2018-01-01,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Nashua,New Hampshire,3060.0,East,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",21.12,2018,1,7 days,3.096482176654134
6032,6033,CA-2018-104010,2018-04-23,2018-04-25,First Class,TD-20995,Tamara Dahlen,Consumer,United States,New York City,New York,10011.0,East,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,54.9,2018,4,2 days,4.023564380161053
6033,6034,CA-2016-130253,2016-12-14,2016-12-18,Standard Class,PP-18955,Paul Prost,Home Office,United States,Los Angeles,California,90036.0,West,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",15.24,2016,12,4 days,2.787477334733532
6034,6035,US-2016-155369,2016-04-19,2016-04-25,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Carrollton,Texas,75007.0,Central,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",19.568,2016,4,6 days,3.0237364699635885
6035,6036,US-2016-155369,2016-04-19,2016-04-25,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Carrollton,Texas,75007.0,Central,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,310.392,2016,4,6 days,5.741052568639579
6036,6037,CA-2017-131205,2017-09-04,2017-09-08,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324.0,South,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,42.6,2017,9,4 days,3.775057150354989
6037,6038,CA-2017-131205,2017-09-04,2017-09-08,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324.0,South,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,113.94,2017,9,4 days,4.744410253079596
6038,6039,CA-2017-131205,2017-09-04,2017-09-08,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324.0,South,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,129.92,2017,9,4 days,4.87458644963298
6039,6040,CA-2017-131205,2017-09-04,2017-09-08,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324.0,South,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,5.28,2017,9,4 days,1.8373699804801074
6040,6041,CA-2018-122364,2018-09-24,2018-09-29,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,90008.0,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,2018,9,5 days,6.757164920349636
6041,6042,CA-2018-122364,2018-09-24,2018-09-29,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,90008.0,West,TEC-MA-10001031,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),506.28,2018,9,5 days,6.2290631193917765
6042,6043,CA-2017-117912,2017-02-04,2017-02-08,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Sierra Vista,Arizona,85635.0,West,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.368,2017,2,4 days,2.7322874254662555
6043,6044,CA-2018-145702,2018-05-19,2018-05-24,Second Class,AH-10075,Adam Hart,Corporate,United States,Knoxville,Tennessee,37918.0,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,314.352,2018,5,5 days,5.753689475249054
